Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Tienda/Salón;Santa Fe;0;2;0;90;11900.0;4172.0;1617.0
Cocineta;Coyoacán;1;0;1;45;7700.0;1960.0;175.0
Conjunto Comercial/Sala;Centro Histórico;0;6;0;988;328510.0;89950.0;
Departamento;Santa Fe;2;2;1;83;8050.0;3440.5;1218.0
Departamento;Nativitas;2;0;0;44;2275.0;385.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;600;157500.0;35700.0;8400.0
Departamento;Lomas de Chapultepec;2;0;0;70;17500.0;3500.0;479.5
Departamento;Coyoacán;3;1;1;170;21000.0;7000.0;1452.5
Departamento;Coyoacán;3;3;3;169;31500.0;7000.0;2170.0
Departamento;Coyoacán;4;2;2;330;59500.0;27825.0;5862.5
Departamento;Lomas de Chapultepec;4;2;1;140;29750.0;6860.0;1225.0
Edificio Completo;Centro Histórico;0;10;0;860;34300.0;;
Tienda/Salón;Centro Histórico;0;0;0;60;27300.0;;
Cochera/Estacionamiento;Coyoacán;0;1;0;5;1400.0;;
Departamento;Santa Fe;2;1;1;105;19250.0;9800.0;2065.0
Tienda/Salón;Centro Histórico;0;0;0;150;84000.0;;245.0
Casa;Santa Marta Acatitla;2;0;0;40;1750.0;;
Departamento;Santa Fe;2;2;1;200;33250.0;5950.0;1855.0
Conjunto Comercial/Sala;Centro Histórico;0;18;0;970;305392.5;94125.5;9331.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;150;31500.0;19085.5;4256.0
Departamento;Coyoacán;2;1;0;80;12600.0;3206.0;700.0
Departamento;San Andrés Tetepilco;2;0;0;40;2800.0;560.0;
Departamento;Polanco;2;2;1;74;10325.0;4980.5;878.5
Conjunto Comercial/Sala;Coyoacán;0;0;0;68;21000.0;3381.0;213.5
Departamento;Del Valle;3;0;0;80;7700.0;1155.0;311.5
Conjunto Comercial/Sala;Centro Histórico;0;9;0;1096;306880.0;65212.0;
Departamento;Coyoacán;4;2;1;200;28000.0;5775.0;2625.0
Departamento;San Miguel Chapultepec;2;1;0;87;5600.0;1760.5;70.0
Conjunto Comercial/Sala;Condesa;0;0;0;32;4375.0;1578.5;
Departamento;Santa Fe;2;1;1;82;7000.0;4270.0;665.0
Casa de Condominio;Santa Fe;5;2;4;285;33250.0;2100.0;1750.0
Departamento;San Ángel;1;1;0;50;8750.0;2835.0;458.5
Departamento;Condesa;3;0;0;130;12075.0;4844.0;
Cocineta;Condesa;1;0;0;23;4200.0;1505.0;87.5
Terreno Estándar;Mixcoac;0;0;0;2900;70000.0;;
Conjunto Comercial/Sala;Santa Fe;0;2;0;64;8750.0;6125.0;392.0
Departamento;Lomas de Chapultepec;3;1;1;100;19250.0;4630.5;850.5
Conjunto Comercial/Sala;Narvarte;0;0;0;29;3500.0;1865.5;290.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;34;2450.0;1400.0;294.0
Departamento;Santa Fe;2;2;1;86;6650.0;4550.0;402.5
Departamento;Condesa;5;2;2;389;47740.0;13387.5;4035.5
Galpón/Depósito/Almacén;Loma Bonita;0;0;0;19603;227500.0;;30450.0
Departamento;Santa Fe;4;3;4;266;52500.0;12950.0;2422.0
Departamento;Coyoacán;2;1;1;86;42000.0;;
Departamento;Santa Fe;4;3;1;170;14700.0;8750.0;1274.0
Departamento;Condesa;2;0;0;65;7700.0;2901.5;532.0
Departamento;Coyoacán;2;0;0;70;13125.0;2450.0;1750.0
Departamento;Bosques de las Lomas;4;4;4;310;98000.0;14801.5;5978.0
Departamento;Centro Histórico;1;0;0;37;4200.0;1085.0;73.5
Departamento;Santa Fe;3;2;1;112;12250.0;5250.0;738.5
Departamento;Condesa;3;2;1;170;28000.0;6650.0;1750.0
Departamento;Nativitas;2;1;0;91;3150.0;1190.0;
Tienda/Salón;Narvarte;0;0;0;105;10150.0;;
Departamento;Lomas de Chapultepec;3;1;1;220;30100.0;11550.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;103;3465.0;6321.0;2418.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;75;3500.0;4242.0;882.0
Departamento;Santa Fe;3;2;1;85;12250.0;4935.0;927.5
Casa Comercial;Coyoacán;0;0;0;280;122500.0;;
Departamento;Coyoacán;3;1;1;125;21000.0;7000.0;917.0
Casa;San Andrés Tetepilco;2;0;0;27;3150.0;;
Departamento;Santa Fe;2;1;1;71;6650.0;1715.0;280.0
Casa;Santa Fe;4;0;2;400;19250.0;9166.5;
Conjunto Comercial/Sala;Santa Fe;0;2;0;75;14000.0;4200.0;
Casa de Condominio;Santa Fe;4;4;4;674;87500.0;7350.0;7000.0
Departamento en Hotel;Lomas de Chapultepec;1;0;0;56;15050.0;6300.0;
Departamento;Santa Fe;4;3;4;290;42000.0;14000.0;2100.0
Departamento;Doctores;1;0;0;35;2975.0;;
Departamento;Centro Histórico;0;0;0;30;2800.0;1564.5;87.5
Departamento;Narvarte;3;1;1;115;8750.0;4200.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;245;70000.0;29995.0;4252.5
Departamento;Lomas de Chapultepec;2;1;0;70;14700.0;3850.0;700.0
Departamento;Peralvillo;3;2;1;108;4550.0;2793.0;406.0
Departamento;Coyoacán;3;2;0;101;13825.0;5950.0;903.0
Departamento;Santa Fe;4;3;4;225;22750.0;9800.0;15050.0
Departamento;Santa Fe;2;1;1;89;8050.0;5075.0;717.5
Tienda/Salón;Santa Fe;0;2;0;200;31500.0;5110.0;3640.0
Departamento;Ciudad de los Deportes;1;1;0;37;1750.0;1127.0;
Departamento;Condesa;1;0;0;35;17500.0;;
Departamento;Santa Fe;4;3;4;227;52496.5;7875.0;1295.0
Departamento;Coyoacán;3;1;1;130;30450.0;6650.0;1050.0
Departamento;Condesa;3;1;3;270;28000.0;7000.0;1834.0
Departamento;Narvarte;3;1;0;56;7350.0;1820.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;225;42000.0;18095.0;3685.5
Departamento;Lomas de Chapultepec;4;2;4;200;31500.0;9485.0;3479.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;36;4550.0;3850.0;595.0
Departamento;Coyoacán;3;2;1;120;14000.0;11200.0;
Conjunto Comercial/Sala;Peralvillo;0;1;0;28;1400.0;1365.0;
Cocineta;Condesa;1;0;0;25;3850.0;1508.5;105.0
Departamento;Peralvillo;2;1;0;80;3500.0;1330.0;
Conjunto Comercial/Sala;Santa Fe;0;4;0;430;47250.0;28000.0;77983.5
Departamento;Roma;3;2;2;130;14521.5;4749.5;1137.5
Departamento;Santa Fe;3;2;1;115;11200.0;6300.0;1029.0
Tienda/Salón;Santa Fe;0;21;0;485;210000.0;43872.5;27874.0
Departamento;Condesa;3;3;1;140;16800.0;5225.5;1396.5
Departamento;Del Valle;2;1;1;88;8750.0;2929.5;658.0
Tienda/Salón;Santa Fe;0;1;0;38;4900.0;1120.0;997.5
Departamento;Coyoacán;3;1;3;180;105000.0;7700.0;6940.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;67;8750.0;4060.0;581.0
Departamento en Hotel;Condesa;1;1;0;55;7700.0;4900.0;472.5
Departamento;Coyoacán;4;3;3;330;87500.0;4900.0;1750.0
Departamento;Coyoacán;3;2;1;200;22050.0;7700.0;1354.5
Departamento;Del Valle;3;1;1;120;14000.0;4900.0;700.0
Departamento;Condesa;2;0;0;90;17500.0;3850.0;
Departamento;Coyoacán;3;2;3;320;105000.0;26250.0;5299.0
Departamento;Juárez;2;1;1;65;8750.0;3675.0;238.0
Departamento;Lomas de Chapultepec;3;2;1;196;19950.0;6548.5;1470.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;60;5250.0;2156.0;273.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;245;87500.0;29998.5;5600.0
Departamento;Narvarte;3;3;1;152;17500.0;4679.5;1225.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;88;6611.5;11886.0;602.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;29;1750.0;1228.5;294.0
Departamento en Hotel;Roma;2;1;1;70;11550.0;5285.0;1001.0
Casa de Condominio;Santa Fe;4;3;4;381;31500.0;2471.0;
Casa Comercial;Roma;12;2;1;380;52500.0;;5740.0
Departamento;Coyoacán;4;2;1;200;33250.0;12950.0;3230.5
Departamento;Lomas de Chapultepec;3;1;1;160;27300.0;5439.0;1991.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;33;2100.0;2180.5;385.0
Departamento;Del Valle;2;1;0;60;6300.0;3500.0;266.0
Edificio Completo;Roma;0;0;0;800;154000.0;;18200.0
Departamento en Hotel;Coyoacán;1;1;0;50;8750.0;5533.5;
Departamento;Santa Fe;1;1;0;67;12250.0;4550.0;
Departamento;Roma;3;0;0;100;10500.0;3202.5;682.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;2800.0;2625.0;
Departamento;Santa Fe;5;3;5;1200;84000.0;24500.0;18655.0
Departamento;Coyoacán;1;0;0;48;7350.0;2051.0;542.5
Departamento;Roma;2;1;1;104;16275.0;4025.0;710.5
Conjunto Comercial/Sala;Santa Fe;0;0;0;70;10465.0;;686.0
Departamento;Lomas de Chapultepec;2;1;1;300;59500.0;3500.0;2100.0
Departamento;Santa Fe;2;2;1;105;5250.0;7402.5;
Departamento;Condesa;1;0;1;46;5246.5;2310.0;238.0
Departamento;Santa Fe;3;3;3;280;42000.0;8680.0;2030.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;31;2800.0;1274.0;269.5
Casa de Condominio;Lomas de Chapultepec;4;2;0;800;105000.0;7000.0;3500.0
Departamento;Polanco;3;0;1;110;9450.0;5250.0;
Departamento;Santa Fe;3;1;1;96;9800.0;3430.0;315.0
Departamento;Roma;1;0;0;48;5600.0;1750.0;87.5
Departamento;San Rafael;1;0;0;42;3150.0;1564.5;70.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;1750.0;2177.0;329.0
Departamento;Bosques de las Lomas;3;1;1;152;22750.0;6300.0;1470.0
Departamento;Centro Histórico;3;1;1;94;5950.0;3010.0;269.5
Departamento;Condesa;5;2;1;280;45500.0;7857.5;1036.0
Conjunto Comercial/Sala;Villa de Guadalupe;1;1;0;18;3465.0;969.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;40;2275.0;2082.5;868.0
Departamento;Narvarte;2;1;0;80;8050.0;2317.0;
Departamento;Polanco;2;1;1;80;10150.0;4725.0;560.0
Departamento;Coyoacán;4;2;4;240;66500.0;15190.0;3157.0
Departamento;Santa Fe;3;2;3;118;14000.0;5075.0;1295.0
Departamento;Coyoacán;4;3;4;180;87500.0;12250.0;3500.0
Departamento;Coyoacán;3;1;1;120;16450.0;5600.0;598.5
Departamento;Coyoacán;3;1;2;130;28000.0;7770.0;1890.0
Tienda/Salón;Narvarte;0;0;0;48;6825.0;15400.0;840.0
Departamento;Bosques de las Lomas;3;2;1;165;24500.0;5593.0;1382.5
Departamento;Santa Fe;4;2;1;260;22750.0;8295.0;2555.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;36;5600.0;2457.0;479.5
Conjunto Comercial/Sala;Coyoacán;0;0;0;43;7000.0;2653.0;1694.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;35;4200.0;1848.0;
Departamento;Bosques de las Lomas;4;4;2;400;77000.0;8750.0;28000.0
Departamento;Condesa;1;0;0;40;4900.0;3353.0;87.5
Departamento;Coyoacán;3;1;1;160;24500.0;5705.0;1470.0
Departamento;Doctores;2;0;1;70;4550.0;1148.0;
Departamento;Coyoacán;4;4;3;450;122500.0;44852.5;10500.0
Departamento;Condesa;3;1;1;120;15750.0;3150.0;
Casa de Vecindad;Lindavista Sur;2;1;0;71;4200.0;280.0;
Conjunto Comercial/Sala;Villa de Cortés;0;80;0;9600;2016000.0;455070.0;
Departamento;Lomas de Chapultepec;3;1;1;200;19250.0;5880.0;350.0
Departamento;Coyoacán;2;1;0;63;14000.0;2135.0;3815.0
Departamento;Ciudad de los Deportes;2;1;0;67;3500.0;1669.5;126.0
Departamento en Hotel;Coyoacán;2;1;1;80;38150.0;13930.0;1750.0
Tienda/Salón;Lomas de Chapultepec;0;0;0;40;23800.0;;
Cocineta;Lomas de Chapultepec;1;0;0;30;5600.0;1960.0;101.5
Departamento;Bosques de las Lomas;3;1;1;128;21000.0;4200.0;1221.5
Departamento;Lomas de Chapultepec;1;1;0;81;19250.0;5320.0;1781.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;2800.0;1078.0;
Departamento;Condesa;4;1;1;206;18900.0;6650.0;1358.0
Conjunto Comercial/Sala;Bosques de Aragón;0;0;0;300;29750.0;350.0;3325.0
Conjunto Comercial/Sala;Santa Fe;0;6;0;215;42000.0;27156.5;6541.5
Departamento;Santa Fe;3;2;2;200;31500.0;5950.0;1925.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;39;1750.0;4550.0;413.0
Departamento;Coyoacán;3;1;1;170;17500.0;8050.0;2100.0
Departamento;San Felipe de Jesús;2;1;0;65;4550.0;980.0;
Departamento;Condesa;1;0;0;45;7000.0;1386.0;
Departamento;Santa Fe;2;1;1;78;7000.0;2975.0;707.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;35;4200.0;3181.5;728.0
Departamento;Santa Fe;2;1;1;66;8015.0;3209.5;
Conjunto Comercial/Sala;Santa Fe;0;1;0;40;4550.0;3640.0;
Casa de Vecindad;Juárez;6;1;1;132;15750.0;700.0;735.0
Departamento;Roma;3;2;1;130;11200.0;4900.0;
Casa de Condominio;Santa Fe;5;3;5;775;87500.0;7469.0;73454.5
Departamento;Tlalpan;2;0;0;80;9100.0;1855.0;294.0
Departamento;Condesa;1;0;0;59;6300.0;2100.0;437.5
Departamento;Iztacalco;2;1;0;70;3500.0;1925.0;
Departamento;Peralvillo;3;1;1;76;5250.0;2450.0;2800.0
Tienda en Centro Comercial;Centro Histórico;0;0;0;91;70000.0;;3927.0
Departamento;Coyoacán;4;1;4;500;84000.0;10850.0;
Departamento;Centro Histórico;1;0;0;43;3500.0;1400.0;63.0
Departamento;Santa Fe;2;1;1;70;7000.0;3325.0;280.0
Departamento;Napoles;4;2;1;400;38500.0;11200.0;4777.5
Departamento;Condesa;3;1;1;100;15750.0;2618.0;402.5
Departamento;Polanco;6;2;1;320;47250.0;9800.0;26771.5
Departamento;Coyoacán;3;2;1;160;22050.0;7700.0;1732.5
Edificio Completo;Santa Fe;0;4;0;360;52500.0;5950.0;
Departamento;Condesa;3;1;3;300;26250.0;8015.0;1834.0
Departamento;Condesa;3;0;0;110;9450.0;3500.0;70.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;1;0;112;80500.0;14000.0;4550.0
Cocineta;Tlalpan;1;0;0;35;4550.0;1050.0;
Departamento;San Andrés Tetepilco;2;0;0;60;3325.0;;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;36;2450.0;4137.0;304.5
Casa de Condominio;Santa Fe;4;4;3;256;27650.0;5232.5;2450.0
Casa;Santa Fe;5;2;5;320;56000.0;3500.0;2800.0
Departamento en Hotel;Condesa;1;0;0;61;9800.0;5600.0;770.0
Departamento;Roma;3;1;1;120;17500.0;3080.0;759.5
Cocineta;Roma;1;0;0;25;5600.0;1575.0;105.0
Departamento;Lomas de Chapultepec;3;2;1;155;41650.0;3521.0;1155.0
Departamento en Hotel;Coyoacán;2;1;0;86;19250.0;7000.0;
Conjunto Comercial/Sala;Santa Fe;0;36;0;1200;294350.0;147000.0;
Departamento;Santa Fe;1;1;0;58;4900.0;5684.0;1099.0
Loft;Condesa;1;1;1;46;10500.0;;
Departamento;Napoles;2;0;0;87;9100.0;2520.0;710.5
Departamento;Condesa;2;2;1;95;13650.0;3629.5;
Cocineta;Centro Histórico;0;0;0;20;2450.0;875.0;52.5
Departamento;Coyoacán;1;0;0;34;5250.0;1414.0;98.0
Casa de Condominio;Santa Fe;4;2;1;258;22750.0;5250.0;2275.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;50;2450.0;5320.0;913.5
Tienda/Salón;Ciudad de los Deportes;0;0;0;60;5250.0;;
Conjunto Comercial/Sala;Iztacalco;0;0;0;35;2800.0;2275.0;
Conjunto Comercial/Sala;Santa Fe;0;1;0;45;5950.0;3332.0;588.0
Departamento;Lomas de Chapultepec;2;1;1;100;12250.0;6755.0;1365.0
Departamento;Narvarte;3;1;1;140;9800.0;4410.0;
Conjunto Comercial/Sala;San Pedro de los Pinos;0;0;0;31;3325.0;1435.0;168.0
Departamento;Santa Fe;4;3;2;230;26250.0;15050.0;2975.0
Departamento;Napoles;3;1;0;97;9800.0;3685.5;654.5
Departamento;Santa Fe;1;1;1;70;7700.0;3325.0;420.0
Departamento;Polanco;4;2;1;150;24500.0;3850.0;1365.0
Departamento;Condesa;3;1;2;190;17500.0;9100.0;1750.0
Departamento;Coyoacán;3;1;1;132;23800.0;5250.0;1155.0
Casa;Jardines de San Mateo;1;0;0;40;2450.0;;
Departamento;Coyoacán;4;2;4;370;105000.0;19974.5;6566.0
Departamento;Napoles;2;0;0;75;9450.0;3073.0;
Departamento;Coyoacán;2;1;0;75;12600.0;2800.0;
Departamento;Lomas de Chapultepec;3;1;1;116;23800.0;5148.5;1365.0
Conjunto Comercial/Sala;Condesa;0;0;0;27;3500.0;2618.0;
Departamento;Santa Fe;1;1;1;84;14000.0;6825.0;1330.0
Departamento;Lomas de Chapultepec;3;1;2;129;35000.0;4431.0;994.0
Departamento;Roma;3;1;1;102;17850.0;4585.0;948.5
Departamento;Lomas de Chapultepec;3;2;1;180;17500.0;13650.0;1697.5
Departamento;Nativitas;2;1;0;55;4550.0;1225.0;
Cocineta;Juárez;0;0;0;22;3500.0;1396.5;
Departamento;San Ángel;4;4;4;600;24325.0;19820.5;5736.5
Departamento;Juárez;1;1;0;35;8750.0;1820.0;87.5
Departamento;Tlalpan;3;1;0;110;19250.0;5082.0;1270.5
Departamento;Santa Fe;4;2;1;125;12950.0;4725.0;1820.0
Departamento;Lomas de Chapultepec;4;2;4;160;33250.0;9485.0;4039.0
Departamento;Del Valle;2;1;0;80;8050.0;2516.5;325.5
Departamento;Santa Fe;2;1;1;85;8750.0;3773.0;591.5
Departamento;Santa Fe;2;1;1;65;7206.5;3500.0;
Departamento;Santa Fe;3;2;1;150;42000.0;9100.0;24500.0
Tienda/Salón;Centro Histórico;0;0;0;2031;525000.0;;
Conjunto Comercial/Sala;Lomas de Chapultepec;0;0;0;70;21000.0;2520.0;875.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;2800.0;2835.0;
Casa de Vecindad;Doctores;2;0;0;100;5250.0;525.0;175.0
Departamento;Condesa;2;0;0;60;8050.0;1837.5;91.0
Conjunto Comercial/Sala;Condesa;0;0;0;30;2450.0;1893.5;353.5
Departamento;Santa Fe;4;4;2;247;52500.0;9450.0;38500.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;679;122500.0;3850.0;
Departamento;Coyoacán;3;1;1;150;19250.0;8050.0;2100.0
Departamento;Ciudad de los Deportes;2;1;0;48;2275.0;969.5;45.5
Departamento;Condesa;3;1;1;100;10500.0;2663.5;332.5
Departamento;Santa Fe;3;3;3;230;28000.0;13650.0;22813.0
Tienda en Centro Comercial;Santa Fe;0;2;0;32;8750.0;6139.0;2485.0
Departamento;Condesa;1;0;0;35;5950.0;1172.5;
Departamento;Narvarte;3;1;0;77;7350.0;2667.0;318.5
Galpón/Depósito/Almacén;Barrio Bravo;0;0;0;1000;87500.0;;
Departamento;Santa Fe;4;3;3;179;28000.0;7000.0;15624.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;577;100957.5;42402.5;6265.0
Departamento;Juárez;2;1;0;71;7700.0;2537.5;381.5
Tienda/Salón;Napoles;0;0;0;2;700.0;;
Departamento;Lomas de Chapultepec;4;2;2;180;38500.0;9975.0;
Conjunto Comercial/Sala;Santa Fe;0;0;0;26;7000.0;3850.0;542.5
Departamento;Lomas de Chapultepec;2;1;0;76;14700.0;3850.0;700.0
Departamento;Del Valle;1;0;0;30;2975.0;;
Departamento;Centro Histórico;1;0;0;35;4725.0;1610.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;70;4550.0;4200.0;770.0
Departamento;Condesa;2;0;0;64;7000.0;3080.0;535.5
Casa;Polanco;4;3;3;500;64750.0;;3475.5
Departamento;Condesa;4;1;0;200;14000.0;7000.0;7203.0
Conjunto Comercial/Sala;La Condesa;0;1;0;33;3150.0;1610.0;297.5
Departamento;Santa Fe;4;3;3;225;43750.0;20440.0;42000.0
Departamento;Roma;2;1;1;65;17150.0;5250.0;875.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;703;184537.5;52605.0;8904.0
Departamento;La Condesa;1;0;0;42;5250.0;1575.0;175.0
Departamento;Narvarte;3;0;0;61;6300.0;1634.5;217.0
Departamento;Narvarte;3;0;0;110;5250.0;2380.0;297.5
Departamento;Roma;1;1;0;90;12600.0;3605.0;1225.0
Tienda/Salón;Centro Histórico;0;0;0;70;14000.0;;
Departamento;Santa Fe;2;1;1;70;5950.0;3850.0;
Tienda/Salón;Juárez;0;0;0;60;28000.0;2555.0;1120.0
Edificio Completo;Del Valle;27;6;0;671;42000.0;;
Conjunto Comercial/Sala;Roma;0;3;0;240;63000.0;32840.5;5747.0
Departamento;Nativitas;2;0;0;43;3500.0;420.0;
Departamento;Condesa;1;0;0;40;8750.0;;
Departamento;Condesa;2;1;1;93;10500.0;3034.5;861.0
Cocineta;Juárez;1;0;0;24;4200.0;1575.0;84.0
Cocineta;Condesa;1;0;0;25;3500.0;1715.0;196.0
Departamento;Santa Fe;3;2;0;105;11550.0;4116.0;1022.0
Departamento;Coyoacán;3;2;1;163;24500.0;11900.0;2170.0
Departamento;Coyoacán;2;1;2;85;15750.0;4550.0;563.5
Departamento;El Contadero;3;2;1;200;6825.0;1960.0;682.5
Departamento;Coyoacán;4;2;1;257;28000.0;9800.0;2380.0
Departamento;Napoles;2;0;0;77;10500.0;2205.0;4525.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;321;61792.5;20825.0;6209.0
Departamento;Roma;2;0;0;62;7700.0;2726.5;420.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;36;5250.0;2537.5;476.0
Tienda/Salón;Centro Histórico;0;0;0;433;87500.0;7000.0;8400.0
Conjunto Comercial/Sala;Centro Histórico;0;6;0;1299;363751.5;68201.0;13639.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;115;14000.0;14423.5;1928.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;38;2450.0;1575.0;700.0
Conjunto Comercial/Sala;Condesa;0;0;0;40;3850.0;1505.0;
Departamento;Condesa;3;1;1;150;20300.0;;
Tienda en Centro Comercial;Moctezuma;0;0;0;35;6650.0;;
Departamento;Coyoacán;4;2;1;200;33250.0;12600.0;5257.0
Departamento;Bosques de las Lomas;2;1;1;70;9100.0;5439.0;815.5
Departamento;Condesa;2;1;0;80;9800.0;2975.0;420.0
Conjunto Comercial/Sala;Centro Histórico;0;18;0;3722;351729.0;35.0;
Departamento;La Condesa;2;0;0;90;7350.0;2800.0;458.5
Conjunto Comercial/Sala;Centro Histórico;0;38;0;5902;1239420.0;467880.0;48748.0
Departamento;Condesa;2;0;1;86;13300.0;2100.0;6370.0
Departamento;Narvarte;2;1;0;75;8050.0;1750.0;
Conjunto Comercial/Sala;Santa Fe;0;0;0;23;2100.0;1277.5;406.0
Conjunto Comercial/Sala;Coyoacán;0;1;0;90;28000.0;6125.0;2285.5
Departamento;Roma;2;0;1;82;9100.0;2905.0;
Cocineta;Condesa;0;0;0;20;2450.0;2485.0;280.0
Departamento;Del Valle;3;0;0;108;9100.0;3150.0;
Tienda/Salón;Roma;0;0;0;255;17500.0;;3745.0
Tienda/Salón;Lindavista;0;0;0;56;9100.0;2660.0;
Cocineta;Condesa;1;0;0;35;8400.0;1750.0;875.0
Departamento;La Condesa;1;0;0;43;5250.0;1785.0;168.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;293;51296.0;15855.0;3682.0
Tienda en Centro Comercial;Centro Histórico;0;0;0;179;19250.0;10360.0;1960.0
Casa de Condominio;Santa Fe;4;3;3;260;27650.0;5232.5;2450.0
Departamento;Santa Fe;4;3;4;234;40250.0;11529.0;1904.0
Conjunto Comercial/Sala;Centro Histórico;0;3;0;135;44800.0;9625.0;2744.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;28;3465.0;2810.5;1183.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;320;35000.0;13650.0;3773.0
Tienda en Centro Comercial;Santa Fe;0;1;0;100;22750.0;4550.0;
Departamento;Santa Fe;3;2;1;140;15750.0;5554.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;37;4165.0;3290.0;
Departamento;Santa Fe;1;1;0;74;5600.0;3734.5;
Departamento;Santa Fe;4;2;1;160;12250.0;4112.5;21525.0
Departamento;Condesa;3;1;1;156;13650.0;2800.0;
Casa;Polanco;5;4;4;2252;122500.0;;6279.0
Departamento;Narvarte;2;0;0;65;5250.0;1750.0;
Casa Comercial;Roma;0;0;0;212;16800.0;;1410.5
Cocineta;Condesa;0;0;0;42;3500.0;1732.5;87.5
Casa de Condominio;Santa Fe;5;4;4;628;38500.0;5950.0;7700.0
Departamento;Santa Fe;3;2;2;160;28000.0;10150.0;2117.5
Conjunto Comercial/Sala;Santa Fe;0;6;0;350;45500.0;24780.0;8841.0
Departamento;Condesa;1;0;0;40;7000.0;1785.0;
Casa de Condominio;Santa Fe;4;6;4;500;87500.0;5551.0;4543.0
Conjunto Comercial/Sala;Narvarte;0;0;0;600;77000.0;21000.0;
Departamento;Santa Fe;2;1;1;70;8400.0;3395.0;269.5
Departamento;Condesa;2;0;0;84;9800.0;2387.0;402.5
Departamento;Santa Fe;5;4;5;1147;84000.0;19600.0;6300.0
Departamento;Santa Fe;4;3;4;352;42000.0;14637.0;5726.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;414;56000.0;24500.0;5229.0
Departamento;Bosques de las Lomas;3;2;1;100;10850.0;4490.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;126;7700.0;4025.0;805.0
Departamento;Santa Fe;3;2;1;200;17500.0;6650.0;805.0
Departamento;Narvarte;1;1;0;65;5950.0;1753.5;
Departamento;Lomas de Chapultepec;3;1;1;155;24500.0;9100.0;1750.0
Departamento;La Florida;2;1;0;73;3150.0;;45.5
Edificio Completo;Centro Histórico;0;0;0;860;35000.0;;
Galpón/Depósito/Almacén;Santa Marta Acatitla;0;12;0;4650;328650.0;6510.0;17920.0
Conjunto Comercial/Sala;Santa Fe;0;2;0;72;9800.0;8911.0;1946.0
Departamento;Santa Fe;2;1;1;70;12250.0;4200.0;962.5
Departamento;Santa Fe;2;1;1;74;9800.0;4410.0;756.0
Conjunto Comercial/Sala;Condesa;0;0;0;22;2800.0;2030.0;
Departamento;Lomas de Chapultepec;3;2;1;170;42000.0;9800.0;1715.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;31;3500.0;2600.5;196.0
Departamento;Santa Fe;2;1;1;93;9100.0;2800.0;787.5
Conjunto Comercial/Sala;Villa de Cortés;0;12;0;1849;420647.5;146576.5;15270.5
Departamento;Condesa;2;1;0;74;10325.0;4025.0;479.5
Departamento;Santa Fe;2;1;0;78;8400.0;4200.0;269.5
Galpón/Depósito/Almacén;Nativitas;0;0;0;542;21000.0;;
Departamento;Lomas de Chapultepec;3;2;1;180;35000.0;5950.0;1400.0
Casa de Condominio;Santa Fe;5;4;5;300;31500.0;2030.0;2380.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;10;19995.5;;
Cocineta;Centro Histórico;1;0;0;31;3850.0;1680.0;
